user_id
93350669926
65661065911
92966796581
93902967846
93466994676
93856882186
66707660431
66604019931
66513154406
66470533551
66702529871
93016979901
65548999876
66300522451
66020626661
66185524526
65696883071
66186461466
66466799871
66786065551
66101686971
93898192126
93837034341
66466799871
66186687616
93858235611
66783394806
66468091981
66789337181
66300103896
93401030176
93401118876
93898412506
66789636936
78567428821
66018092491
93057052551
66471647876
66469451106
93782143001
66789366246
66203641381
66054649176
65800380201
66416809156
93863855346
66180856891
93841223241
93561442991
93561373136
66789616611
78569105521
93898486766
93782037126
66706135806
66149597236
65749476131
66670299896
66020969756
78066714226
93283652321
66105961966
66706259181
66671056226
65747691141
66675296066
66104518241
66670727871
66675765176
93561522891
78469907231
66675812416
78585562226
65697206686
93559353381
93559651196
78569105171
66469451106
93859404846
66797308686
66680696951
66020625756
66470298706
93016981636
65490224571
93899206426
65490224571
65490132526
93557792886
66100182386
66787960361
66671257196
65660982331
65596513046
66899699546
66280322341
65660982331
66054808736
66705870171
93784893951
78571060896
66020309756
65660982331
66790591891
66297246546
66783554101
93341092841
66402720506
66173853736
66300104111
93560505521
66300104111
66089145671
65840828111
93780079311
78582124371
66105007391
65582599891
66744842071
93337173671
66186467916
66670545021
65703565266
66104358036
66180312371
66783554101
66300104111
66781854061
93559896116
65704037961
66025118301
66149937991
87994878506
66789740016
78471065221
93522593181
66689469181
93557792886
93778309686
93785638201
65674024006
66708320486
92966817471
78469168896
66468205976
66690620131
66275419106
66786819991
65702720736
78064141996
66588895511
65567245481
93857839946
93897813496
93543297191
78585562531
65811338556
66175471636
93780846191
93104219686
66786708476
93780149786
93543545556
78471924416
66174430746
78469181841
65760870001
66401880171
66185628666
66791838386
66666873826
93898494176
78917190201
66318711786
93783423636
93832695201
93784919661
93862532591
66617619511
78585651461
93059228061
93903004566
93058308561
78471920731
78593090141
66101368801
66898476441
66702968116
66693557496
65811680156
93777435996
93903376891
65490262786
66201213966
66784581461
78585653151
66786359906
66471701256
93560296861
66405796716
66405796716
93284301851
93337285221
66102392211
66689633386
66709677516
66417126406
93543333631
66050922061
66795002366
93016981551
66319096791
78469184331
78568485646
78587728656
78587728656
66796548196
66695117461
66790019951
78571454741
65832828361
65832828361
65549813521
66147619841
66185553301
66790019951
66186297181
78469085226
93522213066
65484236841
78471906731
65490064286
66898495176
93058129531
66017833791
65811335131
93104141231
78571609861
66020616501
65787624156
93837205166
65483102161
78066685686
93543591511
65840742346
78066717791
78468353806
93057354696
93058071806
66667298316
65667011716 
